0.75 9.74369164588671e-15 1.89979859220405e-14 18
1.5 6.050202375657474e-14 2.284673942547371e-13 62
2.25 1.229337298360474e-13 7.926357196022619e-13 98
3 2.391714598826553e-13 2.107073593534818e-12 210
3.75 3.815242705975709e-13 5.444686560486503e-12 350
4.5 5.82672523281682e-13 9.849794863484091e-12 450
5.25 7.717100131478738e-13 2.031269259687361e-11 602
6 7.931235133432021e-13 3.020363029384302e-11 762
6.75 1.301506374016158e-12 5.698368279465361e-11 1142
7.5 1.430786861860207e-12 7.556668617280241e-11 1250
8.25 1.604270189132778e-12 1.047483010165117e-10 1458
9 2.15564912179713e-12 1.663707700485366e-10 1814
9.75 2.349959690349827e-12 2.444054276712198e-10 2178
10.5 2.832923423635957e-12 3.086969689687226e-10 2498
11.25 3.03349101805599e-12 3.550726121206516e-10 2622
12 3.86892612275818e-12 5.354341181307378e-10 3338
12.75 4.259672062856761e-12 6.596866960566892e-10 3722
13.5 4.779596412847527e-12 8.459603255587146e-10 4170
14.25 4.946371476695557e-12 9.778931169486695e-10 4358
15 5.720699061581918e-12 1.253602940448946e-09 5034
15.75 6.351711863761244e-12 1.589597213962619e-09 5714
16.5 6.809136508992164e-12 1.795597453324368e-09 5982
17.25 7.468028592519068e-12 2.160225882644706e-09 6602
18 8.164142274668658e-12 2.550994858765847e-09 7130
18.75 9.137708992520133e-12 3.173952468283494e-09 8034
19.5 9.58609313370758e-12 3.636165280328735e-09 8606
20.25 1.024308036297633e-11 4.094604506490084e-09 9066
21 1.153702572177533e-11 4.86116448444279e-09 9962
21.75 1.202265549312144e-11 5.646546710806443e-09 10550
22.5 1.24567978669343e-11 6.202293824147661e-09 11226
23.25 1.391321632113918e-11 7.411401864672593e-09 12146
24 1.41600780672108e-11 7.945759316182821e-09 12303
24.75 1.44457699175265e-11 8.507279631536714e-09 12584
25.5 1.377331349649309e-11 8.527952724315745e-09 12120
26.25 1.271258279363881e-11 8.502676566284313e-09 11180
27 1.279165509072278e-11 9.142230426908163e-09 11096
27.75 1.147340577487705e-11 8.503374746894884e-09 10056
28.5 1.125452521157776e-11 8.918095319519206e-09 9716
29.25 9.63246611199093e-12 8.243478363617379e-09 8604
30 9.217608339262775e-12 7.938996660461071e-09 8060
30.75 8.35951921813611e-12 7.30652443455715e-09 7320
31.5 7.400536924128651e-12 6.723849165097313e-09 6356
32.25 5.993278425292382e-12 6.014600583580332e-09 5348
33 4.733127223771713e-12 5.017581388296085e-09 4308
33.75 3.988463322180575e-12 4.332962911124895e-09 3563
34.5 2.812489344775026e-12 2.914544214381854e-09 2448
35.25 2.005463416692971e-12 2.63102148968262e-09 1868
36 1.558176351572137e-12 1.907406166000195e-09 1358
36.75 1.24719411863689e-12 1.409175429661873e-09 1062
37.5 8.623429477554053e-13 1.092868489154506e-09 776
