0 0 0
2.99999999999978 1.21411280962771e-19 1.16162686441861e-21
6.00000000000034 9.15031406826846e-20 7.00282933291829e-23
9.00000000000045 2.49905176400101e-16 3.61893885153096e-20
11.9999999999988 3.08622902189266e-08 1.18216876354306e-12
14.9999999999971 2.34858603369497e-05 2.59671510603985e-10
17.999999999999 2.7046623993137e-05 1.09524250580744e-10
21.0000000000027 2.49571335511254e-05 4.50812293635801e-11
24.0000000000063 2.22654184631317e-05 2.05578369240553e-11
27.00000000001 1.91766201200192e-05 9.97090962353378e-12
30.0000000000137 1.79835374502837e-05 5.65909983969939e-12
33.0000000000138 1.75399900125296e-05 3.53070521951509e-12
36.0000000000068 1.77736656974889e-05 2.39180937869799e-12
38.9999999999998 1.78679741616798e-05 1.66587743508882e-12
41.9999999999928 1.66392759010197e-05 1.10689857916053e-12
44.9999999999858 1.46449563603888e-05 7.12563768073405e-13
47.9999999999788 1.24839232117425e-05 4.53594410683498e-13
50.9999999999718 1.16964846030128e-05 3.2309519771654e-13
53.9999999999648 1.16566657960983e-05 2.48857423272473e-13
56.9999999999579 1.23046523465217e-05 2.05705103995157e-13
59.9999999999509 1.28571087368248e-05 1.70467168105892e-13
62.9999999999439 1.27952667060545e-05 1.3603854943398e-13
65.9999999999511 1.16982338886466e-05 1.00704655820708e-13
68.9999999999654 1.02505289383409e-05 7.20869542176882e-14
71.9999999999797 9.26762588192358e-06 5.36761941763708e-14
74.9999999999941 8.9034940549104e-06 4.27731289853745e-14
78.0000000000084 8.95382910379653e-06 3.59198054510162e-14
81.0000000000227 9.1849471270539e-06 3.0974696836708e-14
84.000000000037 9.01187885406719e-06 2.56860007912275e-14
87.0000000000514 8.23457878820221e-06 1.99392311241957e-14
90.0000000000657 7.07971145147236e-06 1.46398876363349e-14
93.00000000008 6.08715869273187e-06 1.07974383280435e-14
96.0000000000943 5.67772028127842e-06 8.6741614498836e-15
99.0000000001087 5.67503149841581e-06 7.50094243841477e-15
102.000000000123 5.97169357588937e-06 6.85274724881252e-15
105.000000000137 6.13391975836887e-06 6.13284337461246e-15
108.000000000152 5.84354433770306e-06 5.10635021357414e-15
111.000000000166 5.28341333247029e-06 4.04830748507937e-15
114.00000000018 4.70973289695372e-06 3.1737491036079e-15
117.000000000195 4.4225812205474e-06 2.62849468607823e-15
120.000000000209 4.53009310502622e-06 2.38182313043771e-15
123.000000000223 4.77707566869803e-06 2.22579333902469e-15
126.000000000238 5.15896581672002e-06 2.13592609633488e-15
129.000000000252 5.08032673010532e-06 1.87283833129469e-15
132.000000000266 4.65740413227815e-06 1.53325818486837e-15
135.000000000281 4.11057884905156e-06 1.2107294932589e-15
138.000000000295 3.73775703807523e-06 9.86573015283095e-16
141.000000000309 3.62279803864717e-06 8.58757942047179e-16
144.000000000324 3.6218158691572e-06 7.72384886715518e-16
147.000000000338 3.80090917831191e-06 7.30294746493596e-16
150.000000000352 3.78172064356318e-06 6.56849711685477e-16
153.000000000366 3.45995301155209e-06 5.42643507724804e-16
156.000000000381 3.03564381921408e-06 4.31643626846277e-16
159.000000000395 2.67697742580204e-06 3.45192196364286e-16
162.000000000409 2.5142359496876e-06 2.94623866760811e-16
165.000000000424 2.57629304223205e-06 2.74736141715466e-16
168.000000000438 2.77080810589241e-06 2.69427457611757e-16
171.000000000452 2.92230050965207e-06 2.5923387023866e-16
174.000000000467 2.7989738376995e-06 2.27227952262515e-16
177.000000000481 2.54406697062728e-06 1.89247170055873e-16
180.000000000495 2.31318572243703e-06 1.58299941873816e-16
