0.75 3.869322529673402e-18 5.888197241462381e-16 0.3576725473079207 18
1.5 2.895105634774874e-17 4.44982158074537e-15 0.4647079097875171 62
2.25 7.464566766201752e-17 1.218410336768358e-14 0.490738063732606 98
3 1.936606458002247e-16 3.618748757688926e-14 0.4616538924807617 210
3.75 3.579991412563534e-16 6.776277756192999e-14 0.4731028348862538 350
4.5 5.484457430612021e-16 1.192896243017909e-13 0.4827927274105093 450
5.25 8.23199743770097e-16 1.749517559418771e-13 0.4932183933175467 602
6 1.099334528780357e-15 2.497361690358644e-13 0.4904027887060894 762
6.75 1.768389347615745e-15 4.12956917129811e-13 0.4813074425996429 1142
7.5 2.089649020128452e-15 5.078869087478047e-13 0.5059116663379803 1250
8.25 2.575438382652965e-15 6.486132188138203e-13 0.5037852621684116 1458
9 3.297482900749342e-15 8.991348574354964e-13 0.4893694559601579 1814
9.75 4.17654004478926e-15 1.187728565549261e-12 0.5024059169224774 2178
10.5 4.98301910461836e-15 1.508009181150348e-12 0.5127310387248982 2498
11.25 5.139556749702719e-15 1.624716583945287e-12 0.4969901776052723 2622
12 6.448485818210804e-15 2.091038562722916e-12 0.4958873532243507 3191
12.75 6.501674539183876e-15 2.21677977967879e-12 0.5048860703120026 3044
13.5 5.810856436061961e-15 2.087949983037173e-12 0.4992347892278109 2736
14.25 5.305540103960577e-15 1.928418197726251e-12 0.5332658460959292 2276
15 4.674072318553247e-15 1.824207728271736e-12 0.521590917711678 2016
15.75 3.590202234573374e-15 1.483893573513817e-12 0.493471116866529 1640
16.5 2.378694169611144e-15 9.46127457622609e-13 0.4830468015404982 1056
17.25 1.607197860237789e-15 6.776313831628746e-13 0.5041802199959657 683
18 7.642441806766749e-16 3.438158183794155e-13 0.4611857645890513 350
18.75 4.663897565265673e-16 1.866876203897908e-13 0.4797547947319805 192
19.5 7.670057085143655e-17 6.48587286604133e-14 0.4381758762172671 44
20.25 4.609567298547005e-17 1.821149286731175e-14 0.3453076577303517 25


0.75 1.047503960216813e-21 2.107342024766929e-16 1.56867416680827 18
1.5 3.203263529112603e-20 1.269941499986221e-15 1.475451656638406 62
2.25 1.969384071083064e-19 2.505267772942778e-15 1.453767548889733 98
3 9.899733504263733e-19 3.7153111419805e-15 1.167506397316919 210
3.75 2.367179856851135e-18 2.475499633310031e-15 0.8585042204008306 350
4.5 3.307026512714514e-18 2.186334820637961e-15 0.7151420189814774 450
5.25 3.319167393504398e-18 6.834568071316241e-15 0.6037451905124788 602
6 2.661310989489002e-18 1.426677413053851e-14 0.522787547412651 762
6.75 4.200336596045229e-18 2.2507963651214e-14 0.4895049158163669 1142
7.5 6.938533521020663e-18 2.216983168240488e-14 0.5087921312830788 1250
8.25 9.405582899390134e-18 2.610038071964443e-14 0.5056040400574185 1458
9 1.106632877050232e-17 3.913502377184944e-14 0.488322442436971 1814
9.75 1.362321072487902e-17 5.58107209151001e-14 0.4970718315005514 2178
10.5 1.770279725762027e-17 6.830584155749781e-14 0.5075170230341595 2498
11.25 2.125434963912538e-17 6.708644450635297e-14 0.4933147911125642 2622
12 2.673104037944398e-17 8.845541254641949e-14 0.4883019114410615 3191
12.75 2.671130615990466e-17 9.363143304535444e-14 0.4944099922869942 3044
13.5 2.411063091084442e-17 9.140329737847183e-14 0.4867862141342832 2736
14.25 2.312618714374604e-17 8.247621433440558e-14 0.5167634088133005 2276
15 2.118427126786172e-17 7.50009336373219e-14 0.5062205882718107 2016
15.75 1.789137520998649e-17 5.805920415262587e-14 0.481561406838379 1640
16.5 1.157461842669031e-17 3.752674742970811e-14 0.4619861608294173 1056
17.25 7.476439982218297e-18 2.90191516433025e-14 0.4790499441751712 683
18 3.653322678505177e-18 1.411289934753277e-14 0.4370225183488755 350
18.75 2.044231471685086e-18 8.19727347150183e-15 0.4356385347132913 192
19.5 6.74033557285451e-19 1.56963768302694e-15 0.4832399871876732 44
