0    9.60870447882643e-25    2.09024663383029e-23    4.46924784948356e-15    1.38140879027734e-12    6.6852433384908e-08    1.17533348045452e-06
0.1    5.33309067522457e-19    2.15210258288272e-17    1.38567472329437e-15    2.4965016378938e-13    3.72246520909782e-08    4.99650041318302e-07
0.2    5.33542723727682e-18    7.42872977039237e-17    1.21269465155883e-15    1.04717129300294e-13    3.48237656142875e-08    3.2360026158873e-07
0.3    1.44767678400404e-17    9.93574358750871e-17    9.77281595895992e-16    7.42782662237575e-14    3.12615034170782e-08    2.72540393746977e-07
0.4    2.35856422090764e-17    8.00583381891511e-17    7.80548004694814e-16    5.68915864084707e-14    2.79382892227641e-08    2.38519572380278e-07
0.5    2.99611083629338e-17    3.27703123791184e-17    6.04386993036182e-16    5.03540972620173e-14    2.45842834558216e-08    2.24397186395055e-07
0.6    2.40052237066533e-17    -1.84967486467423e-16    4.06247057712001e-16    5.24912034113459e-14    2.0155571381432e-08    2.2910958821347e-07
0.7    -6.4912184867522e-18    -3.71654895155578e-16    2.76037437348616e-16    5.33190263600218e-14    1.66143744194182e-08    2.30909130092385e-07
0.8    -3.17932416500445e-17    -2.15147621163258e-17    2.31385604624944e-16    5.08738792329614e-14    1.52113643249034e-08    2.25552386892627e-07
0.900000000000001    -1.1066479873519e-18    5.42875136290284e-16    1.73710231047169e-16    5.44003475871811e-14    1.31799177177693e-08    2.33238820926494e-07
1    3.00920134416314e-17    -1.41102195453533e-16    1.45139079748513e-16    5.32913522349092e-14    1.20473681668866e-08    2.30849198038263e-07
1.1    -1.28931673904224e-17    -3.75955836399124e-16    1.12196931336209e-16    5.7620930399858e-14    1.05923052890393e-08    2.40043601039182e-07
1.2    -9.12103497053708e-18    3.37010289467925e-16    1.00353727285235e-16    5.54568845441631e-14    1.00176707514889e-08    2.35492854550118e-07
1.3    1.58526838681873e-17    6.87793103849772e-18    8.5711021481589e-17    5.57748632695648e-14    9.25802470733304e-09    2.36167024094315e-07
1.4    -1.29526422329716e-17    -3.27931841390595e-16    7.18495978018773e-17    5.7955816818533e-14    8.47641420660159e-09    2.40740143761968e-07
1.5    8.08241838180596e-18    5.28205129285152e-16    6.18621972226817e-17    5.93527186502002e-14    7.86525252122789e-09    2.43624133965008e-07
1.6    -5.81713044334485e-18    -6.24530201340205e-16    5.4542779465048e-17    5.99156534866162e-14    7.38530835273978e-09    2.4477674212763e-07
1.7    7.99726504105058e-18    6.28589565020615e-16    4.88789237743398e-17    5.99738609332271e-14    6.99134634919054e-09    2.44895612319264e-07
1.8    -1.37485004281639e-17    -4.89574709339606e-16    4.4391212281597e-17    5.96705441280901e-14    6.66267305828502e-09    2.44275549591215e-07
1.9    1.89087333993172e-17    9.43393149193169e-17    4.04442592600431e-17    5.95298578539709e-14    6.35958011664631e-09    2.43987413310545e-07
2    -1.36416671783523e-17    5.7023436382872e-16    3.62020389734631e-17    6.06391974895752e-14    6.0168130246388e-09    2.46250274090356e-07
2.1    -7.43996212041235e-18    -7.6965463392719e-16    3.25823463388787e-17    6.16810567716621e-14    5.70809480815436e-09    2.48356712757401e-07
2.2    1.70648011925883e-17    -1.52532997618369e-16    3.08680276739396e-17    6.00587456260082e-14    5.55590025773858e-09    2.45068858947864e-07
2.29999999999999    1.03169611077732e-18    5.77203165518809e-16    2.75159051694958e-17    6.21977231164567e-14    5.24556052004891e-09    2.49394713489394e-07
2.39999999999999    -8.56803800963808e-18    1.29288478544076e-16    2.64701000153995e-17    6.00687644909533e-14    5.14491010761116e-09    2.4508929901355e-07
2.49999999999999    -6.26478500334571e-18    -2.56384894987093e-16    2.37620746092388e-17    6.22456467145408e-14    4.87463584375683e-09    2.4949077480849e-07
2.59999999999999    -3.65400783362706e-18    -5.65805111774505e-16    2.23194028372865e-17    6.19247590237729e-14    4.72434152420065e-09    2.48846858577264e-07
2.69999999999999    4.68847597686141e-18    -7.55462820934258e-16    2.15396588536857e-17    6.01120006854523e-14    4.64108380162282e-09    2.45177488129421e-07
2.79999999999998    1.38496223395115e-17    -5.05508993065001e-16    2.02197958445683e-17    6.01257283566239e-14    4.49664273036766e-09    2.45205481905735e-07
2.89999999999998    1.68757780262451e-17    1.99815765715755e-17    1.88109560019379e-17    6.08489033121743e-14    4.3371599004346e-09    2.46675704746483e-07
2.99999999999998    1.60597226113242e-17    4.70312440438629e-16    1.765700188425e-17    6.11691023952712e-14    4.20202354637025e-09    2.47323881570849e-07
3.09999999999998    1.66242446007108e-17    6.20480431487948e-16    1.67839659287852e-17    6.0855974069792e-14    4.09682388305688e-09    2.46690036421806e-07
3.19999999999998    1.89942886837753e-17    3.22906997820957e-16    1.61221357307702e-17    6.00275529966437e-14    4.01523794198677e-09    2.45005210141833e-07
3.29999999999997    1.7619257081119e-17    -3.79397708489278e-16    1.54265778627637e-17    5.95606792473256e-14    3.92766824754379e-09    2.44050566988331e-07
3.39999999999997    7.49960378808512e-18    -9.97274993417833e-16    1.43413842652307e-17    6.09705895608472e-14    3.78700201547751e-09    2.46922233832531e-07
3.49999999999997    -6.83388444706791e-18    -9.02000834657519e-16    1.3354459865744e-17    6.23096549890916e-14    3.65437544126818e-09    2.49619019686184e-07
3.59999999999997    -1.4214665937434e-17    -7.29232891942912e-17    1.32985372853961e-17    5.97386551569505e-14    3.64671595896857e-09    2.44414924169844e-07
3.69999999999997    -6.14812010956711e-18    8.89505425144547e-16    1.24942372436242e-17    6.07960498977774e-14    3.53471883515849e-09    2.46568550098705e-07
3.79999999999996    1.29554419680779e-17    5.39073045290006e-16    1.20015798376977e-17    6.05411639497573e-14    3.46432963756305e-09    2.46051140923502e-07
3.89999999999996    5.20602403557876e-18    -1.07903210567218e-15    1.15358966253861e-17    6.03872341389758e-14    3.39645353646802e-09    2.45738141400508e-07
3.99999999999996    -1.62399913800897e-17    1.86499545949961e-17    1.12422130062656e-17    5.94302707187303e-14    3.35294094881876e-09    2.43783245360977e-07
4.09999999999996    7.0877155280346e-18    1.11817475876947e-15    1.05060073964741e-17    6.10754258351743e-14    3.24129717805605e-09    2.4713442867228e-07
4.19999999999995    1.05949342294398e-17    -1.08599403373129e-15    1.03942435884997e-17    5.94156206466301e-14    3.22401048207038e-09    2.43753196177261e-07
4.29999999999995    -2.01409387710993e-17    1.30180229563485e-16    1.01423778141651e-17    5.86074473594171e-14    3.18471000472022e-09    2.42089750628599e-07
4.39999999999995    1.8875601000222e-17    7.79238399548704e-16    9.67833385263057e-18    5.91982511028518e-14    3.11100206567443e-09    2.43306907223884e-07
4.49999999999995    -1.38344153182735e-17    -1.17698069131934e-15    9.26559281237767e-18    5.96512923613819e-14    3.04394362831799e-09    2.44236140571747e-07
4.59999999999995    1.02752019652157e-17    1.2013154334684e-15    8.94677990464885e-18    5.96557993220539e-14    2.99111683233017e-09    2.44245367043172e-07
4.69999999999994    -9.68090389388885e-18    -1.11371562916398e-15    8.68212837259753e-18    5.94225911067633e-14    2.94654515875755e-09    2.43767493950205e-07
4.79999999999994    1.24392017074681e-17    9.52207279108983e-16    8.46037769720778e-18    5.90004424632186e-14    2.9086728412126e-09    2.42900066824237e-07
4.89999999999994    -1.70581659628409e-17    -4.62697560725682e-16    8.29653610739542e-18    5.82646358514786e-14    2.8803708281045e-09    2.41380686575125e-07
4.99999999999994    1.7625316252003e-17    -5.01121736545585e-16    8.16184829489757e-18    5.73926858352632e-14    2.85689486941637e-09    2.39567706161042e-07
5.09999999999994    -8.1762525406464e-18    1.42906097087565e-15    7.91307960357921e-18    5.74129736807412e-14    2.81301965929483e-09    2.39610045033052e-07
5.19999999999993    -8.50139073005427e-18    -1.39575911079622e-15    7.55963495649037e-18    5.83055956183098e-14    2.74947903365172e-09    2.41465516416547e-07
5.29999999999993    1.80828420813251e-17    -5.96858375633869e-17    7.49565338548468e-18    5.71208918163326e-14    2.73781909290674e-09    2.38999773674229e-07
5.39999999999993    -3.52077745675067e-18    1.56845267016878e-15    7.32193685609212e-18    5.68312373484804e-14    2.70590776932477e-09    2.38393031249826e-07
5.49999999999993    -1.76260304025172e-17    -3.51951138712269e-16    7.06996761822165e-18    5.72263418026375e-14    2.65894107084411e-09    2.39220278828191e-07
5.59999999999993    1.40957502422063e-18    -1.63176771693813e-15    6.99964526764079e-18    5.62520526122496e-14    2.64568427210066e-09    2.37175151759727e-07
5.69999999999992    1.78687038002694e-17    -3.4020403588781e-16    6.83317615731135e-18    5.6100960732961e-14    2.61403445985537e-09    2.36856413746728e-07
5.79999999999992    1.05937711525543e-17    1.3142065055018e-15    6.56972248619793e-18    5.68317218653827e-14    2.56314698880067e-09    2.38394047462143e-07
5.89999999999992    -5.85136688941302e-18    1.45424234836869e-15    6.61267978432568e-18    5.50471654961979e-14    2.57151313127615e-09    2.34621323617863e-07
5.99999999999992    -1.43090139734579e-17    5.44913699979287e-16    6.49528539150893e-18    5.46508007061535e-14    2.54858497827891e-09    2.33775107113981e-07
6.09999999999991    -1.3937889286921e-17    -3.63158048936296e-16    6.25567788154906e-18    5.53751990281361e-14    2.50113531852018e-09    2.35319355404812e-07
6.19999999999991    -1.04361642874418e-17    -8.96768425135395e-16    6.06799702844344e-18    5.57185150015605e-14    2.4633304748741e-09    2.36047696454679e-07
