63 2.624126400477506e-33 5.560972876786426e-30 2.032385463829154e-22 1640
66 1.785564636424406e-33 3.603857739977803e-30 1.932292516958375e-22 1056
69 1.169397253713419e-33 2.780889097895266e-30 2.087744255327144e-22 683
72 6.599791246111764e-34 1.675122832536288e-30 2.262257572814714e-22 350
75 3.979115414995932e-34 7.61123469650652e-31 1.890441894048839e-22 192
78 9.198854048478301e-35 2.296793081322908e-31 2.232723651801253e-22 44
81 5.578294725014597e-35 1.895647451594607e-31 2.875323816654393e-22 25


3 3.732113019998949e-15 9.970174081374943e-13 0.4890266745264952 18
6 3.08381676295322e-14 7.109310021016225e-12 0.5474483613353778 62
9 4.151613649532009e-14 2.084107110789993e-11 0.4730554477477882 98
12 1.323507519198865e-13 5.047831834382704e-11 0.4470685103457887 210
15 2.549682561252594e-13 1.148329160418157e-10 0.453890870067846 350
18 1.403606314317947e-13 1.143746646473728e-10 0.2378992296775152 450
21 1.439173376959838e-34 1.146727148273078e-31 1.515006678958086e-22 602
24 2.535500635885398e-34 1.67796753618175e-31 1.627124771796881e-22 762
27 3.579844067567328e-34 3.241207541794474e-31 1.67149389132464e-22 1142
30 4.131712549069119e-34 3.946629183068041e-31 1.6264308132723e-22 1250
33 5.586541409363679e-34 6.448171115556118e-31 1.935027174094729e-22 1458
36 7.090016385718758e-34 8.584622998801706e-31 1.857579445523784e-22 1814
39 8.629899295826983e-34 1.144995320829546e-30 1.834615652596748e-22 2178
42 1.026464061043905e-33 1.628898994062186e-30 1.993166712101344e-22 2498
45 1.29660996780503e-33 1.661295398121328e-30 1.889888464036136e-22 2622
48 1.53681595920406e-33 2.43273045531568e-30 1.992015344173482e-22 3191
51 1.553034198358908e-33 2.480752495046002e-30 1.963215188435668e-22 3044
54 1.56531528938519e-33 2.536403053319383e-30 2.070895184969718e-22 2736
57 1.144984481051383e-33 2.498677903165795e-30 2.127973471235544e-22 2276
60 1.053704300491904e-33 2.309966894339602e-30 2.075605980895991e-22 2016
63 9.422772342725104e-34 2.161016023631686e-30 2.21376318460721e-22 1640
66 6.128569312122283e-34 1.48882744946869e-30 2.198233608675095e-22 1056
69 4.07988236703513e-34 1.145996042721442e-30 2.386252883772907e-22 683
72 2.173476251565779e-34 6.477349320845075e-31 2.444164190648468e-22 350
75 1.194755673398896e-34 3.003579473747459e-31 2.039988293092263e-22 192
78 3.476173026849099e-35 9.661127554920884e-32 2.644236894563792e-22 44
81 2.164496388779368e-35 5.218940349719897e-32 2.512746294729704e-22 25


3 1.048555959286649e-15 6.020393388855844e-13 0.4897092082123817 18
6 7.992223084082099e-15 4.743362101489496e-12 0.5503843853747978 62
9 1.344641516386125e-14 1.118975360634156e-11 0.4627704935340421 98
12 3.539389074979426e-14 3.209771246303906e-11 0.4469657635916494 210
15 7.101536291517184e-14 7.023320410222579e-11 0.4517938916134194 350
18 5.656966173922707e-14 4.988866983511661e-11 0.2183496096786395 450
21 5.183530843686082e-35 6.647042485247835e-32 1.605311005317144e-22 602
24 9.177160122558697e-35 1.010673276700451e-31 1.78092848536096e-22 762
27 1.387229816462226e-34 1.776084162706203e-31 1.734027922238252e-22 1142
30 1.509460928668779e-34 2.334837049356285e-31 1.760963930679228e-22 1250
33 2.150048548068697e-34 3.41330473654463e-31 1.985174935826148e-22 1458
36 2.805531850437777e-34 4.457657516897706e-31 1.904533543460352e-22 1814
39 3.369686775212567e-34 5.921265945422152e-31 1.852352588598641e-22 2178
42 4.394108851049892e-34 7.896596840980876e-31 1.972154672775173e-22 2498
45 5.011492958185197e-34 9.74825528748985e-31 2.088218731358781e-22 2622
48 6.182160665055344e-34 1.235959335049434e-30 2.009762368512656e-22 3191
51 5.996944336756887e-34 1.315030681111201e-30 2.050237661008605e-22 3044
54 5.947199462333857e-34 1.36588990159994e-30 2.174645440270054e-22 2736
57 4.973946543295772e-34 1.193984482081632e-30 2.139720925226874e-22 2276
60 4.649241591362715e-34 1.124884964538251e-30 2.150196838483406e-22 2016
63 3.854884006920805e-34 1.072402006575341e-30 2.298973608893814e-22 1640
66 2.608824994580366e-34 7.294220248607969e-31 2.277072343220593e-22 1056
69 1.866769201099015e-34 5.284789953380061e-31 2.404854947744819e-22 683
72 9.015519504598644e-35 3.244721838356159e-31 2.55853772146284e-22 350
75 4.892679995233149e-35 1.6018151653053e-31 2.247026567946737e-22 192
78 1.829042275790794e-35 3.672882200076899e-32 2.604706292764564e-22 44
81 9.388222851362694e-36 1.987876409632355e-32 2.294333616631004e-22 25


3 2.721353490729863e-16 5.318247915741715e-13 0.4886225909534785 18
6 2.898418278852977e-15 3.022680797894266e-12 0.5513550156816165 62
9 5.285859675914098e-15 6.675234815799135e-12 0.4619119386464474 98
12 1.196146282129565e-14 2.208657990553716e-11 0.4451934179270126 210
15 2.558774762529973e-14 4.55997004257832e-11 0.4480414495990434 350
18 2.200338760434859e-14 2.98364686411751e-11 0.2167498958825528 450
21 2.289316737711325e-35 4.343489262138335e-32 1.724607591459921e-22 602
24 3.658563971730084e-35 6.822053138398115e-32 1.894232165900371e-22 762
27 5.9388487837242e-35 1.159578153717545e-31 1.861434715858712e-22 1142
30 7.036617683194246e-35 1.476017999382696e-31 1.89206418766467e-22 1250
33 8.941121533421974e-35 2.300994455823451e-31 2.111929235871574e-22 1458
36 1.262619984227396e-34 2.710932957915411e-31 1.961894347073798e-22 1814
39 1.58410548370234e-34 3.608268264097508e-31 1.957519164949095e-22 2178
42 2.03097249600331e-34 4.757686309902345e-31 2.067172188922179e-22 2498
45 2.519769917200778e-34 5.516882895890877e-31 2.188501146256279e-22 2622
48 3.033849710777987e-34 7.148333208169193e-31 2.113043715076493e-22 3191
51 2.747738657374462e-34 7.978400191150561e-31 2.135822089329062e-22 3044
54 2.873848853284824e-34 7.889671338438993e-31 2.264001793154393e-22 2736
57 2.382332927612122e-34 6.891181486498547e-31 2.204593526453672e-22 2276
60 1.99106734982508e-34 6.942121806871658e-31 2.215280421589186e-22 2016
63 1.840528451243852e-34 6.094449334419711e-31 2.311382273756793e-22 1640
66 1.302756936209217e-34 3.809976642072173e-31 2.240747500501697e-22 1056
69 9.250142045849192e-35 2.899619374340363e-31 2.4462275589486e-22 683
72 5.072081776566441e-35 1.524117891568847e-31 2.440215290099221e-22 350
75 2.407000961148553e-35 9.836754095038761e-32 2.459168822655326e-22 192
78 8.183768597047199e-36 2.559593184664469e-32 2.955605294110046e-22 44
81 3.455523520874328e-36 1.19569704083103e-32 2.228815957404952e-22 25


3 1.289353776044673e-16 3.366310168771837e-13 0.4896979132342482 18
6 9.924103486527993e-16 2.625542676619321e-12 0.5509018762726779 62
9 1.797264849697912e-15 5.658031323910833e-12 0.4608323938659959 98
12 5.387853818549366e-15 1.439299946755685e-11 0.4436937929506335 210
15 1.052102329343888e-14 3.220246179305208e-11 0.4463000582881792 350
18 8.464531004360714e-15 2.275648042125103e-11 0.2175901495581296 450
21 1.104019347795242e-35 3.166134029406825e-32 1.895297088754116e-22 602
24 1.923512745287181e-35 4.995354635739775e-32 2.187843831602983e-22 762
27 2.713030081240881e-35 9.161798758200164e-32 2.064896681778346e-22 1142
30 3.521752548574112e-35 1.080330515907593e-31 2.084650392856846e-22 1250
33 4.368328135442177e-35 1.62393700051468e-31 2.274307894653384e-22 1458
36 6.007698063779928e-35 2.014155484449209e-31 2.18297632510494e-22 1814
39 7.920297208806508e-35 2.460685208119687e-31 2.096695756127171e-22 2178
42 9.72431233293418e-35 3.542856510023233e-31 2.266567795592245e-22 2498
45 1.266447767099376e-34 3.770380300570224e-31 2.359913425398294e-22 2622
48 1.478427835895878e-34 5.112674357996262e-31 2.296045437976227e-22 3191
51 1.42238480108183e-34 5.465086094354223e-31 2.292559818310133e-22 3044
54 1.47042464611959e-34 5.233847164680486e-31 2.394619469299127e-22 2736
57 1.212155045970701e-34 4.578350486765394e-31 2.318462434593816e-22 2276
60 1.032407621689264e-34 4.603555567153073e-31 2.327812409103379e-22 2016
63 9.678952811252479e-35 3.959483636993185e-31 2.429112092744369e-22 1640
66 6.324006635369733e-35 2.729947372889792e-31 2.445177601804686e-22 1056
69 4.722685220676317e-35 1.927374814903796e-31 2.58943794058743e-22 683
72 2.539528161367158e-35 1.111870886683525e-31 2.699803626538307e-22 350
75 1.3088701412337e-35 6.344588472683355e-32 2.607901394857295e-22 192
78 3.971275093573864e-36 1.591274192348087e-32 2.901445142829538e-22 44
81 1.706742793559494e-36 6.906512012754785e-33 2.212912371759624e-22 25


3 5.132954186325814e-17 2.804029410559257e-13 0.4862334104873236 18
6 5.535404521457012e-16 1.548068329228787e-12 0.5575392774715684 62
9 8.806138719578286e-16 3.96419434535059e-12 0.4613062508085727 98
12 2.309246017149574e-15 1.133058153076819e-11 0.4425614210438651 210
15 5.089067198029139e-15 2.272586725641541e-11 0.4461779542940646 350
18 3.79881536168689e-15 1.722103278269858e-11 0.2175026754619573 450
21 5.909409838891206e-36 2.493914742979148e-32 2.087005428713144e-22 602
24 8.915277794451144e-36 4.426192110557021e-32 2.331182362750598e-22 762
27 1.530599016919313e-35 6.780253701269796e-32 2.256284041208527e-22 1142
30 1.908618949600141e-35 8.504707347337758e-32 2.33498603062381e-22 1250
33 2.415793678408452e-35 1.240992432859135e-31 2.455631291704564e-22 1458
36 3.316496544103831e-35 1.534811376925482e-31 2.353148792270284e-22 1814
39 4.102577812998329e-35 1.984326718056091e-31 2.30099884408709e-22 2178
42 5.418242019733025e-35 2.648462472962403e-31 2.500201435738863e-22 2498
45 5.950081212089724e-35 3.348016122522762e-31 2.621473635121733e-22 2622
48 7.729199246980943e-35 3.951438525420341e-31 2.488882624223306e-22 3191
51 7.984836361928039e-35 3.954272578971552e-31 2.491080258082582e-22 3044
54 7.790907439694126e-35 3.914224868889295e-31 2.575671618517259e-22 2736
57 6.379677979425946e-35 3.564639670566582e-31 2.537505271008325e-22 2276
60 6.199921048561268e-35 3.13620028874646e-31 2.509245865380097e-22 2016
63 5.229949676060253e-35 2.931764333854556e-31 2.611112174602841e-22 1640
66 3.428651320989941e-35 2.036340559891147e-31 2.622914473693331e-22 1056
69 2.540198911908537e-35 1.382479765001479e-31 2.73932156871322e-22 683
72 1.538925229697571e-35 7.247908898761445e-32 2.898243855033792e-22 350
75 7.267647155622811e-36 4.798342794826235e-32 2.851528687750198e-22 192
78 1.713913116389097e-36 1.402957885286624e-32 3.265597100393194e-22 44
81 8.081639111683279e-37 6.157047969460254e-33 2.357786663436133e-22 25


3 3.267700759535404e-17 1.714119280284071e-13 0.495531151081498 18
6 2.62159837511507e-16 1.273346644856114e-12 0.5594203491544287 62
9 3.855087430717599e-16 3.347184740613194e-12 0.4560054579927896 98
12 1.399132541797244e-15 7.137697714900617e-12 0.4495528554830315 210
15 2.61897387516644e-15 1.684268734013919e-11 0.4472191044284513 350
18 1.986109750488706e-15 1.256866952513662e-11 0.2181922018546284 450
21 3.46585241902413e-36 2.18042398631319e-32 2.440566255332003e-22 602
24 5.340599030579373e-36 3.548045215412507e-32 2.64117461443737e-22 762
27 8.230698520639066e-36 5.874203718152206e-32 2.522780488797436e-22 1142
30 1.142723917591207e-35 6.466969149124831e-32 2.58673115862727e-22 1250
33 1.538455677437339e-35 8.944240787262667e-32 2.738008254294136e-22 1458
36 2.028278042683708e-35 1.217664582478367e-31 2.711871537905718e-22 1814
39 2.354822084114617e-35 1.598582789050687e-31 2.5543026577247e-22 2178
42 3.094956693290543e-35 2.181217512608287e-31 2.78075046323573e-22 2498
45 3.624658313381992e-35 2.498851870648364e-31 2.853702974133825e-22 2622
48 4.434138783488914e-35 3.213997075773893e-31 2.745360172010703e-22 3191
51 4.563492895044305e-35 3.227843151960001e-31 2.755897620166385e-22 3044
54 4.697500972312704e-35 2.931333860724165e-31 2.814851143098721e-22 2736
57 3.887447824233754e-35 2.672699675393311e-31 2.777879301179014e-22 2276
60 3.482692313546984e-35 2.552283379912778e-31 2.753580977960394e-22 2016
63 3.147525219057505e-35 2.292385807231742e-31 2.902655910517113e-22 1640
66 2.183455933042236e-35 1.467990977673183e-31 2.876751785286242e-22 1056
69 1.501220490670044e-35 1.108590498183757e-31 3.056605358193237e-22 683
72 8.476484851902207e-36 6.300181023908961e-32 3.234957695408065e-22 350
75 4.72797999153471e-36 3.441506628540497e-32 3.125488893595263e-22 192
78 1.362621641128548e-36 8.833840023371914e-33 3.587163450920976e-22 44
81 5.204522906999652e-37 4.813347342939329e-33 2.720355405105995e-22 25


3 1.464635176074832e-17 1.564214862350797e-13 0.4854710279635703 18
6 1.070037016949131e-16 1.266399532445216e-12 0.5418047016689389 62
9 2.808231070871517e-16 1.961307803112924e-12 0.4741043707782016 98
12 7.345665718985314e-16 5.681678945025833e-12 0.4519282852396073 210
15 1.535577091648291e-15 1.1926450366592e-11 0.4542658292951937 350
18 1.046195198482023e-15 9.865908049080155e-12 0.2180707627209162 450
21 2.125954952103879e-36 1.922834281948381e-32 2.794214796505477e-22 602
24 3.415453216998439e-36 3.028519487869464e-32 3.087380985534567e-22 762
27 5.663982032334764e-36 5.021623975957382e-32 3.007584883471699e-22 1142
30 7.221550853015965e-36 5.559675041193451e-32 2.978959400380457e-22 1250
33 8.672961584079481e-36 8.289977596471333e-32 3.054564564070841e-22 1458
36 1.228363367718732e-35 1.040192237647706e-31 2.990748288703557e-22 1814
39 1.504308237990309e-35 1.362958708558616e-31 2.938122242619156e-22 2178
42 2.064093573158422e-35 1.775887678010612e-31 3.1902418478326e-22 2498
45 2.352614095045817e-35 2.033791014681646e-31 3.230271012582834e-22 2622
48 2.966723830204255e-35 2.561521685655712e-31 3.152597574976254e-22 3191
51 2.926103765471777e-35 2.658611346774093e-31 3.13010810070773e-22 3044
54 2.833195686667802e-35 2.518364662007908e-31 3.164226149603928e-22 2736
57 2.437402781093056e-35 2.275226090568954e-31 3.162953657108955e-22 2276
60 2.214809559248741e-35 2.147261369590621e-31 3.132470749152584e-22 2016
63 2.014577728357943e-35 1.902424944408391e-31 3.296036236006211e-22 1640
66 1.322231303890213e-35 1.24584803293316e-31 3.198164044414267e-22 1056
69 9.520068415578547e-36 9.349948811763507e-32 3.488163047727761e-22 683
72 5.558060024168674e-36 4.850227080489454e-32 3.59726107507309e-22 350
75 3.199729784461492e-36 2.717895916602669e-32 3.598907828674975e-22 192
78 6.289586556373052e-37 7.663767102148417e-33 3.43017263544637e-22 44
81 3.869588159779876e-37 4.11256938700724e-33 3.383367278196318e-22 25


3 9.003335391691942e-18 1.128108284281239e-13 0.4918448304813495 18
6 6.125958138763526e-17 9.580114500371029e-13 0.5368726610726395 62
9 1.332109721820742e-16 1.79111469332498e-12 0.4593629657073436 98
12 4.285430475815162e-16 4.304757250988821e-12 0.4595353796809195 210
15 9.375304985790793e-16 8.626456303178231e-12 0.4675794561408538 350
18 6.944379046869095e-16 6.591479740333993e-12 0.2269986236662803 450
21 1.552998158916627e-36 1.605312275639206e-32 3.351126923605529e-22 602
24 2.545939332864248e-36 2.508184851341952e-32 3.781901997646516e-22 762
27 3.905985894575038e-36 4.120183746593908e-32 3.474601469998574e-22 1142
30 4.984333196974821e-36 4.858329367516416e-32 3.573393135610566e-22 1250
33 6.622750153239007e-36 6.513835116682824e-32 3.699293775103191e-22 1458
36 9.109320392179844e-36 8.334913473543938e-32 3.673665062232044e-22 1814
39 1.116784285912869e-35 1.108821038097658e-31 3.545124221808046e-22 2178
42 1.453956375574467e-35 1.499347473459941e-31 3.786836865360848e-22 2498
45 1.742940391972043e-35 1.629921612293205e-31 3.887780511133134e-22 2622
48 2.135018762924938e-35 2.107481403452573e-31 3.733431105494704e-22 3191
51 2.182342015618848e-35 2.07557735146675e-31 3.729002480551471e-22 3044
54 2.033270825317745e-35 2.016867293923571e-31 3.709067273899406e-22 2736
57 1.812388460356091e-35 1.819117922841475e-31 3.781459168233154e-22 2276
60 1.660300818469462e-35 1.708791898064195e-31 3.754001848060669e-22 2016
63 1.520427904308863e-35 1.508707507272705e-31 3.970175126346404e-22 1640
66 1.007513682282349e-35 9.297280409544264e-32 3.799101468498019e-22 1056
69 7.360967906292319e-36 7.424276549979838e-32 4.246038710230028e-22 683
72 3.757251696364044e-36 3.946879879459126e-32 4.124427875351825e-22 350
75 2.233295324759647e-36 2.366584808223739e-32 4.285376757965397e-22 192
78 5.64275034420703e-37 5.685428159150323e-33 4.451060813270662e-22 44
81 2.983088013157697e-37 2.26923629867993e-33 3.661200913146589e-22 25


3 6.337273120458155e-18 7.382075480577561e-14 0.5232377897991443 18
6 5.085873185824271e-17 5.555981115615226e-13 0.5976064444260608 62
9 1.203262994350354e-16 9.249182345081423e-13 0.5427652020696495 98
12 3.182690934501042e-16 2.653678603245109e-12 0.5124751165564978 210
15 6.612568580593491e-16 5.611234628022485e-12 0.5133816987635869 350
18 4.930019026004437e-16 4.263549108416158e-12 0.2492931875387442 450
21 1.398086789435562e-36 1.266162868797883e-32 4.572642570610106e-22 602
24 2.141009316232318e-36 2.014357461920224e-32 4.942055679562379e-22 762
27 3.687834929439975e-36 3.123539101999742e-32 4.874399336434453e-22 1142
30 4.586930923757543e-36 3.655897041869279e-32 4.910333877062163e-22 1250
33 5.567371801145422e-36 5.319896640860756e-32 4.873746237710844e-22 1458
36 7.60379490080526e-36 7.09177385345307e-32 4.855384540173165e-22 1814
39 1.019280012359946e-35 8.695798479838303e-32 4.893667816326351e-22 2178
42 1.332295836127625e-35 1.14117698956096e-31 5.201758048060531e-22 2498
45 1.418683220264844e-35 1.356303243774103e-31 5.072399181692339e-22 2622
48 1.943153677117695e-35 1.620962221212664e-31 5.159654394550303e-22 3191
51 1.82520629179218e-35 1.703114047781604e-31 4.924301057302821e-22 3044
54 1.882608002247114e-35 1.5495069755981e-31 5.165854616378509e-22 2736
57 1.584743732163161e-35 1.424405641655105e-31 5.0692635174847e-22 2276
60 1.463928645718903e-35 1.373834446504537e-31 5.077576954640576e-22 2016
63 1.279897072035808e-35 1.18285572999036e-31 5.180486445779873e-22 1640
66 9.09857334863732e-36 7.256270006721711e-32 5.267793192712536e-22 1056
69 6.684588297438887e-36 5.373660805399631e-32 5.73397605765996e-22 683
72 3.083435727516428e-36 3.113321588602793e-32 5.25365405061612e-22 350
75 1.993228453997913e-36 1.667582138149081e-32 5.662633870722778e-22 192
78 4.907411342786003e-37 5.087365040025287e-33 6.180445885480016e-22 44
81 2.117322183712168e-37 2.548043344717279e-33 4.698862371346782e-22 25


3 8.213126990856195e-18 2.64271497681763e-14 0.8997443278516543 18
6 8.449042930958578e-17 1.476969267891327e-13 1.294534429992015 62
9 1.316113823345466e-16 3.927883831723253e-13 0.877686167804263 98
12 3.662777046013664e-16 1.065620444780245e-12 0.8533784053067203 210
15 8.250586031677236e-16 2.082626589805544e-12 0.9138796666384347 350
18 7.199944504455831e-16 1.310443029045057e-12 0.5077771460657091 450
21 2.945233835408342e-36 7.620350499384293e-33 1.357274382842889e-21 602
24 4.768245814369228e-36 1.099144072917354e-32 1.5118560676954e-21 762
27 8.267011598115019e-36 1.755356534082284e-32 1.543826884017875e-21 1142
30 1.052565455593091e-35 2.020009899034387e-32 1.609077000372445e-21 1250
33 1.315884108723884e-35 2.766265626331883e-32 1.575325735272168e-21 1458
36 1.914966088800923e-35 3.524182228903944e-32 1.678438486353195e-21 1814
39 2.586637481951339e-35 4.363771726094414e-32 1.736675232853386e-21 2178
42 3.440751953470832e-35 5.547548792810252e-32 1.867233323559077e-21 2498
45 3.724291720809723e-35 6.330532368573578e-32 1.801540175055305e-21 2622
48 5.053407131645032e-35 8.088189580228556e-32 1.879712999990128e-21 3191
51 5.434334850471464e-35 7.052557101095799e-32 1.979297256387453e-21 3044
54 5.564015305462449e-35 6.231121980081614e-32 2.12027227740761e-21 2736
57 5.288050432981806e-35 5.836926742738243e-32 2.294864794331395e-21 2276
60 5.297830309079156e-35 4.960947484794447e-32 2.456402654037758e-21 2016
63 4.855018697177614e-35 4.177892044706333e-32 2.631587689765626e-21 1640
66 3.766683902424445e-35 2.54302049991755e-32 3.013792390754491e-21 1056
69 2.790625898717837e-35 1.504928384191598e-32 3.292058674938047e-21 683
72 1.710169127074276e-35 7.014440695470532e-33 3.76235001628395e-21 350
75 1.330237285321842e-35 4.07561845464187e-33 5.110953893746092e-21 192
78 3.387051286624053e-36 1.028965400415545e-33 5.46072156680338e-21 44
81 1.810296176012554e-36 4.850962069987327e-34 4.946869798907834e-21 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
