0    0.166703001240385    5.49478976581563e-09    5.91591131741943e-09    6.29986774116733e-09    0.500000000036028    0    0.666703018986981
0.1    0.158473989746511    4.56227672590171e-09    4.71777379248e-09    4.67701057712176e-09    0.442792437226008    0    0.60126644092958
0.2    0.151283199726712    3.174464161102e-09    3.59467792540664e-09    3.52434905605071e-09    0.38675493239987    0    0.538038142420073
0.3    0.144802643104908    2.53425729685458e-09    2.65891644036173e-09    2.75943548535972e-09    0.332141723015504    0    0.476944374073021
0.4    0.138737835786816    1.92249749302359e-09    2.07971104551039e-09    2.02832723661708e-09    0.279335549816238    0    0.418073391633589
0.5    0.132813906907936    1.43167267080762e-09    1.53948605261113e-09    1.5670079987407e-09    0.228856122840985    0    0.361670034287087
0.6    0.12676416705969    1.12422826435442e-09    1.16512417466454e-09    1.20525893175143e-09    0.181362008608215    0    0.308126179162516
0.7    0.120321284236491    7.7783371799208e-10    9.27089511863115e-10    8.73306555017996e-10    0.137640152182298    0    0.257961438997018
0.8    0.113212377558217    6.93133323669144e-10    6.65184598106548e-10    7.21770369270988e-10    0.0985753772264898    0    0.211787756864795
0.900000000000001    0.105161113200034    4.57034298738782e-10    5.47300452843273e-10    5.30018035464219e-10    0.065091005241061    0    0.170252119975448
1    0.0959024100836933    4.18029578668255e-10    4.29877796629867e-10    4.15045110878832e-10    0.0380525105651553    0    0.133954921911801
1.1    0.0852183257312175    2.90937272046582e-10    3.28983823448142e-10    3.46024753679907e-10    0.0181307304732409    0    0.103349057170404
1.2    0.0730053897470594    2.59945663700296e-10    2.76783828013641e-10    2.72017130317228e-10    0.00563148176010905    0    0.0786368723159151
1.3    0.0593798499242524    2.07212485452926e-10    2.24647557632266e-10    2.29083873981844e-10    0.000315287532595938    0    0.0596951381177922
1.4    0.0448105447284984    1.73714130473349e-10    1.92135424545294e-10    1.88931067943638e-10    0.00125219830226365    0    0.0460627435855427
1.5    0.0302327006848037    1.50666269716132e-10    1.60952446222195e-10    1.63658287233364e-10    0.00677558372432129    0    0.037008284884402
1.6    0.0170470597773731    1.22564852237747e-10    1.39251998514745e-10    1.39398702049758e-10    0.0146029887105794    0    0.031650048889168
1.7    0.00688790916265803    1.13993181174407e-10    1.18929253823951e-10    1.21547326477017e-10    0.0221663408149623    0    0.0290542503320901
1.8    0.00111982245567387    9.22888411290793e-11    1.05215578852586e-10    1.01453957369754e-10    0.0271281310901447    0    0.028247953844777
1.9    0.000219667004521996    8.15776374543485e-11    8.73057768185525e-11    8.9764577161488e-11    0.0279655474261703    0    0.0281852146893403
2    0.00339015543197451    6.80176169979288e-11    7.43880202401655e-11    7.64369949461601e-11    0.0244235668697012    0    0.0278137225205184
2.1    0.00870598951487856    5.73714713866756e-11    6.45085725001726e-11    6.35120117477292e-11    0.0176300231984264    0    0.026336012898697
2.2    0.0137685036909021    5.05293472085569e-11    5.3534629161841e-11    5.49036107859474e-11    0.00976082426204947    0    0.0235293281119192
2.29999999999999    0.0165282480711515    3.96948580448981e-11    4.69046025019728e-11    4.56257008734948e-11    0.00330857668259482    0    0.0198368248859715
2.39999999999999    0.0159233183807554    3.77078634182311e-11    3.89298070145779e-11    4.05114130079965e-11    0.000171116759935083    0    0.0160944352578395
