0    1    -0.577413188913665    1.00000000007206    0.33340600248077    8.48827484020832e-06    0.000108394290100221
0.1    0.941055191998004    -0.602071512037442    0.885584874452016    0.362490115137996    8.10037456754245e-06    9.76265553604818e-05
0.2    0.879494095914206    -0.62969726207607    0.77350986479974    0.396518650921556    7.19679035945229e-06    9.51601655441411e-05
0.3    0.81503585564311    -0.65994517900705    0.664283446031008    0.435527646821652    6.86380061907805e-06    8.67583138337183e-05
0.4    0.747443041034063    -0.692279863820746    0.558671099632475    0.479251416385228    6.49825613081062e-06    8.08304238347775e-05
0.5    0.676544341226229    -0.725899232012141    0.457712245681969    0.526929700846143    6.06112401899971e-06    7.62255053341525e-05
0.6    0.602265736353747    -0.759641798492747    0.362724017216429    0.577055666934984    5.54143411985142e-06    7.01262284993613e-05
0.7    0.524671615717126    -0.791881708617809    0.275280304364595    0.627076645108086    5.03739148389162e-06    6.82980617706228e-05
0.8    0.444016615035779    -0.820422022694959    0.19715075445298    0.673092298877728    5.01486066256684e-06    5.96224722800149e-05
0.900000000000001    0.360807442359676    -0.842406271776863    0.130182010482122    0.709648330382679    4.47110887356578e-06    6.04457223818666e-05
1    0.275871385089131    -0.854279971005072    0.0761050211303106    0.729794271677848    4.3949063943878e-06    5.30793909191991e-05
1.1    0.190424423147392    -0.851845307670796    0.0362614609464819    0.72564043106613    3.93255078860079e-06    5.3529216758194e-05
1.2    0.106127110132536    -0.830459808516701    0.0112629635202181    0.68966349592978    3.89032223719629e-06    4.86639917523316e-05
1.3    0.0251112534841312    -0.78542877245063    0.000630575065191876    0.616898358816443    3.69426374011676e-06    4.71501797484172e-05
1.4    -0.0500439466091043    -0.712626263058612    0.00250439660452729    0.507836192855578    3.50890522012467e-06    4.53287445308636e-05
1.5    -0.11640948173427    -0.609342473617005    0.0135511674486426    0.371298252011541    3.31682555917474e-06    4.31027800947734e-05
1.6    -0.170897564087908    -0.475284369702915    0.0292059774211587    0.225895233897608    3.15878587528426e-06    4.25876731518136e-05
1.7    -0.210553275015844    -0.313546832425015    0.0443326816299246    0.0983116176833109    3.16653619769718e-06    3.94911430288831e-05
1.8    -0.232929736554231    -0.131256964291454    0.0542562621802895    0.0172283922137775    3.0109668919683e-06    3.92271526391857e-05
1.9    -0.236497557797279    0.0604295803946119    0.0559310948523406    0.00365173557262692    2.87456903048064e-06    3.72284575486314e-05
2    -0.221013876785943    0.247133491938579    0.0488471337394025    0.0610749641396935    2.72952836202424e-06    3.60823725153296e-05
2.1    -0.187776586373109    0.412689597449337    0.0352600463968527    0.170312705050425    2.62968820039002e-06    3.4749528271736e-05
2.2    -0.139719893063183    0.540814454763501    0.0195216485240989    0.292480275550378    2.55177150950206e-06    3.26991561328626e-05
2.29999999999999    -0.0813458871702362    0.616697637351093    0.00661715336518964    0.380315976983498    2.38261439391932e-06    3.26967538945893e-05
2.39999999999999    -0.0184995544336749    0.628587335246709    0.000342233519870165    0.39512203893041    2.37184823531234e-06    2.99641797896996e-05
2.49999999999999    0.0420296160549731    0.569733630856072    0.00176648863055925    0.324596411065446    2.19790702010223e-06    3.06105124885256e-05
2.59999999999999    0.0931294370503883    0.440899590349877    0.00867309205018687    0.194392449558397    2.20558973136066e-06    2.80661284441111e-05
2.69999999999999    0.128251045683905    0.252978773267504    0.0164483307231731    0.0639982605398379    2.03909371741899e-06    2.85640840497278e-05
