3 1.864309468193122e-12 3.671163589798989e-11 0.7663394817979052 18
6 1.22428125452914e-11 2.925033532730562e-10 0.6600866073170825 62
9 1.315181774226817e-11 1.219859722967503e-09 0.7644575373062605 98
12 3.042889144920846e-11 3.871479717857729e-09 0.6810907061846919 210
15 4.499401174945224e-11 1.14554794937764e-08 0.7545241534808511 350
18 2.895288761254818e-11 9.991941340255053e-09 0.362677548064124 450
21 7.943758009883849e-33 4.535540762078291e-33 7.32575007425702e-24 602
24 6.40777608678576e-33 2.829359391310072e-32 4.628264579431333e-24 762
27 1.491871171311976e-32 1.222224917881051e-32 7.196798519437877e-24 1142
30 1.467545521273354e-32 4.953163549465232e-33 6.479226955945918e-24 1250
33 1.752551843317044e-32 6.326344273145319e-33 6.602917822029344e-24 1458
36 4.840355244659364e-32 2.069715629037015e-32 1.459478675652021e-23 1814
39 4.022925501357167e-32 1.008964979211311e-32 1.010921791322231e-23 2178
42 5.735519064351245e-32 1.505668411045744e-32 1.256453568071641e-23 2498
45 3.252270705603407e-32 1.430037193579783e-32 6.76887869209888e-24 2622
48 3.92079796743609e-32 2.013903590005889e-32 6.693183243287385e-24 3191
51 4.072399339896592e-32 1.239080498058796e-32 7.29167755385079e-24 3044
54 2.682225639658304e-32 1.461943159575952e-32 5.347643358274349e-24 2736
57 2.744085729267644e-32 1.140902015049287e-32 6.565996222369879e-24 2276
60 2.398635298839323e-32 6.665427449195454e-33 6.472409430669408e-24 2016
63 1.733109653107043e-32 9.489017617493087e-33 5.751370384726811e-24 1640
66 1.229074703586044e-32 4.677721380201176e-33 6.33175648346039e-24 1056
69 1.173512207632352e-32 3.069282218169564e-33 9.34022284131636e-24 683
72 4.630705086214172e-33 1.859301511800994e-33 7.202707533870101e-24 350
75 2.883622552268981e-33 1.163065637758194e-33 8.18495349642876e-24 192
78 1.237168145066858e-33 5.391281520806605e-34 1.527807592830191e-23 44
81 4.35067287715959e-34 2.355060511626778e-34 9.385988350237956e-24 25


3 8.142245766369408e-14 2.88974787786191e-12 0.5118633992677637 18
6 4.479387639560458e-13 3.209574566919859e-11 0.6502044020613923 62
9 7.113869087277496e-13 7.845058600574695e-11 0.5806819230955584 98
12 1.498003649383655e-12 2.807702413806939e-10 0.6192203558071462 210
15 2.963553439924116e-12 6.227396778421074e-10 0.5973528000608817 350
18 1.767401117835377e-12 5.931064033994197e-10 0.3151365790294424 450
21 2.276059197111381e-22 8.417477947677714e-20 2.624166710297098e-11 602
24 1.774764728829788e-22 9.077500016814981e-20 1.742275000015193e-11 762
27 1.790131418133591e-22 1.159267206589515e-19 1.192640357139559e-11 1142
30 8.688296503471856e-23 7.142655238951744e-20 5.464695837650903e-12 1250
33 3.852150203936772e-23 3.069877474036697e-20 1.735215721078853e-12 1458
36 3.073776702673246e-24 3.258413697287648e-21 1.237636951349557e-13 1814
39 5.661494460104939e-32 6.353677985149577e-29 1.742070606219586e-21 2178
42 2.8715003761127e-32 3.339510568924291e-29 7.033815459385044e-22 2498
45 1.696238141049595e-32 2.310997185359614e-29 4.048808709530513e-22 2622
48 1.73458517653757e-32 2.532242654857994e-29 3.238702301582704e-22 3191
51 1.547781362791656e-32 2.283554185788872e-29 2.769967855977902e-22 3044
54 1.415205686041539e-32 2.214709615681698e-29 2.696811079956993e-22 2736
57 1.149266190541934e-32 2.150432589824606e-29 2.798398122228196e-22 2276
60 1.089054208987914e-32 1.986282555160495e-29 2.697911196562116e-22 2016
63 9.158210320492292e-33 1.771398382609737e-29 2.712488696091363e-22 1640
66 5.996386527233314e-33 1.325308492809304e-29 2.850593406784719e-22 1056
69 4.655422838795939e-33 1.085690667865829e-29 3.312838724815138e-22 683
72 2.362708636662034e-33 5.132685189549524e-30 2.912143759200445e-22 350
75 1.168925823360765e-33 3.308735540091744e-30 3.037088811586171e-22 192
78 3.964069909979495e-34 6.982623050882224e-31 2.940623983392309e-22 44
81 1.930661803188992e-34 3.290894769337225e-31 2.374509209341726e-22 25


3 9.840349568467519e-15 1.102829448118147e-12 0.49650500744071 18
6 6.1989865605027e-14 1.032776790690246e-11 0.5821962985725635 62
9 1.220049580088349e-13 2.114479814453713e-11 0.489142409600724 98
12 2.721472576632056e-13 7.048620489297882e-11 0.5000292500409028 210
15 5.279596996409443e-13 1.612782378805415e-10 0.5127097313598463 350
18 3.804766583353626e-13 1.266840058599215e-10 0.2493441705706073 450
21 2.211738268684529e-22 9.635743062983833e-20 1.108465182627673e-10 602
24 1.507323260834225e-22 8.893961416936852e-20 6.425531448388787e-11 762
27 1.311568375536587e-22 1.034663013669398e-19 4.060727491252847e-11 1142
