0    1    -0.577413188913665    1.00000000007206    0.33340600248077    8.48827484020832e-06    0.000108394290100221
0.1    0.941055191920787    -0.602071513528189    0.885584874306707    0.362490116933069    8.10166281249421e-06    9.76265530860534e-05
0.2    0.879494095620442    -0.629697264890955    0.773509864283    0.396518654466594    7.19591870143953e-06    9.51601028345956e-05
0.3    0.815035855009296    -0.659945182992337    0.664283444997841    0.435527652081788    6.86346093467084e-06    8.6758282161797e-05
0.4    0.747443039950617    -0.69227986883652    0.558671098012851    0.479251423329882    6.49856365241632e-06    8.08305172341666e-05
0.5    0.676544339596701    -0.72589923792343    0.457712243477071    0.526929709428143    6.06090878908331e-06    7.62254987799108e-05
0.6    0.602265734095276    -0.759641805157202    0.362724014496032    0.577055677060183    5.54176969494276e-06    7.01262490806723e-05
0.7    0.524671612762563    -0.791881715860126    0.275280301264248    0.627076656578177    5.03774410581389e-06    6.82978821464836e-05
0.8    0.444016611338364    -0.820422030277972    0.19715075116955    0.673092311320273    5.01461713137764e-06    5.96225095217674e-05
0.900000000000001    0.360807437899947    -0.84240627937625    0.130182007263917    0.70964834318621    4.47138200671032e-06    6.04456213617862e-05
1    0.275871379885166    -0.854279978188289    0.0761050182590613    0.729794283950813    4.39495218077253e-06    5.30794515763558e-05
1.1    0.190424417269071    -0.851845313860699    0.0362614587077301    0.725640441611811    3.93254108396743e-06    5.35292364616708e-05
1.2    0.106127103717795    -0.830459812912284    0.011262962158662    0.689663503230507    3.89029436788394e-06    4.86641617167507e-05
1.3    0.0251112467578957    -0.785428774091413    0.000630574727383493    0.616898361393874    3.69426140692926e-06    4.71501338326654e-05
1.4    -0.0500439533137118    -0.71262626079169    0.00250439727557733    0.507836189624621    3.50889774265837e-06    4.53285204221685e-05
1.5    -0.11640948797428    -0.609342466466486    0.0135511689014356    0.371298243297309    3.31684046484497e-06    4.31027710796217e-05
1.6    -0.170897569351674    -0.475284357319378    0.0292059792202878    0.225895222126207    3.15873754759138e-06    4.25877011761049e-05
1.7    -0.210553278780976    -0.313546814893365    0.0443326832154469    0.0983116066893239    3.1666413793073e-06    3.94911330135487e-05
1.8    -0.232929738342534    -0.131256942478439    0.054256263013386    0.0172283864875574    3.01076062856555e-06    3.92271471998156e-05
1.9    -0.236497557247305    0.0604296050114527    0.0559310945922057    0.003651738547798    2.87462817018127e-06    3.72284542053177e-05
