0.75 7.214129607060128e-16 1.478314232472574e-15 18
1.5 3.06934885745839e-15 1.914631526050756e-14 62
2.25 8.686576045714859e-15 7.141256288887359e-14 98
3 1.776117469303263e-14 2.547323621744594e-13 210
3.75 2.906705337589283e-14 4.900264595785769e-13 350
4.5 3.760826030578489e-14 1.034812063456462e-12 450
5.25 6.183183331200425e-14 1.936552586049897e-12 602
6 7.832551676007036e-14 2.627533187581619e-12 762
6.75 1.151372335025514e-13 5.471585297665999e-12 1142
7.5 1.16498483016028e-13 7.203521201930848e-12 1250
8.25 1.550314879328981e-13 1.01644586180363e-11 1458
9 1.860202667760312e-13 1.504853533772029e-11 1814
9.75 2.216814686305211e-13 2.091238716175453e-11 2178
10.5 2.392070933493395e-13 2.759933456274506e-11 2498
11.25 2.540287986726001e-13 3.45769280319694e-11 2622
12 3.440016412179855e-13 4.907034739501393e-11 3338
12.75 3.798487897163546e-13 6.274774578100765e-11 3722
13.5 4.172876162968594e-13 7.629725499674722e-11 4170
14.25 4.48422788866722e-13 8.923537201336492e-11 4358
15 5.101999142501937e-13 1.120237202439616e-10 5034
15.75 5.788680967960184e-13 1.441927147373825e-10 5714
16.5 6.195872137638951e-13 1.69393429286865e-10 5982
17.25 6.623379049271313e-13 1.987364768177657e-10 6602
18 7.127615861182556e-13 2.362738540186893e-10 7130
18.75 8.196939305686631e-13 2.757995982426431e-10 8034
19.5 8.686099314569999e-13 3.233705714230936e-10 8606
20.25 9.081057709099591e-13 3.772505080754856e-10 9066
21 1.022205999604694e-12 4.563461437991249e-10 9962
21.75 1.091788775757648e-12 5.138197996123309e-10 10550
22.5 1.130964277618431e-12 5.743324637327013e-10 11226
23.25 1.209183429987201e-12 6.652465466902624e-10 12146
24 1.274802406550304e-12 7.371049888385587e-10 12606
24.75 1.417885113458605e-12 8.473482650977181e-10 13802
25.5 1.512676442141876e-12 9.652340053991473e-10 14754
26.25 1.544589471474532e-12 1.046748998757679e-09 15194
27 1.669466106841848e-12 1.192828664199811e-09 16454
27.75 1.751839224146655e-12 1.359350670042766e-09 17154
28.5 1.879368875256612e-12 1.523230954470282e-09 18266
29.25 1.889909519469329e-12 1.60926793810707e-09 18750
30 2.042788959339899e-12 1.835344946961039e-09 20234
30.75 2.159473527986901e-12 2.067070880257821e-09 21450
31.5 2.270022877767891e-12 2.197118048778134e-09 21962
32.25 2.379605908054677e-12 2.45854505591861e-09 23462
33 2.425087467584951e-12 2.60636693808087e-09 24042
33.75 2.634853472335815e-12 2.973555655922228e-09 25946
34.5 2.655380432134673e-12 3.190711527702991e-09 26118
35.25 2.816848273840209e-12 3.503358377304398e-09 27506
36 2.977604565532033e-12 3.840666019585801e-09 29066
36.75 3.100417632090257e-12 4.205557907568052e-09 30450
37.5 3.262531781467805e-12 4.467386622734405e-09 31742
38.25 3.263295058036573e-12 4.782650603262667e-09 32250
39 3.472604227357898e-12 5.275499693741695e-09 34250
39.75 3.625032188175624e-12 5.645392132299303e-09 35454
40.5 3.712289377323475e-12 5.995261880654134e-09 36434
41.25 3.83304221592533e-12 6.566748680166951e-09 37682
42 3.960661766429414e-12 7.005520632510126e-09 39294
42.75 4.185444100585715e-12 7.637625614503252e-09 41426
43.5 4.261878096078182e-12 8.050141195666076e-09 42066
44.25 4.423484030800215e-12 8.652996762630864e-09 43490
45 4.671309026619802e-12 9.385753959025347e-09 45702
45.75 4.780987852466943e-12 9.876950039410185e-09 46634
46.5 4.920616988915992e-12 1.068888958400774e-08 48554
47.25 4.965360059171321e-12 1.094146920487825e-08 48870
48 5.194514308747998e-12 1.188644112067438e-08 50963
48.75 5.264674025869666e-12 1.232869634413167e-08 51576
49.5 5.036338899266426e-12 1.222231497677902e-08 49316
50.25 5.073102581506953e-12 1.249188403942299e-08 49344
51 4.823960479586821e-12 1.229793577375376e-08 47192
51.75 4.887254998085533e-12 1.291424217828524e-08 47576
52.5 4.616987118858109e-12 1.252943700964049e-08 45348
53.25 4.417468982655079e-12 1.272343244658257e-08 44060
54 4.494997170708349e-12 1.288367120684661e-08 43872
54.75 4.255108129340815e-12 1.255357851549008e-08 41756
55.5 4.27263981662826e-12 1.290643423171921e-08 41528
56.25 3.966243809964357e-12 1.24685136588961e-08 39300
57 3.919147210727348e-12 1.256886892120338e-08 38276
57.75 3.738022913642977e-12 1.240770430842766e-08 36900
58.5 3.517626872859111e-12 1.195886971154843e-08 34724
59.25 3.494594337893706e-12 1.201864663905808e-08 33960
60 3.232287794088573e-12 1.170587872818686e-08 32144
60.75 3.128350368280092e-12 1.140866587273295e-08 30704
61.5 2.918764912332158e-12 1.092075425119566e-08 28896
62.25 2.750578282601827e-12 1.039042382351321e-08 26924
63 2.643177920464684e-12 1.019602261403088e-08 25656
63.75 2.339886339105526e-12 9.357765283930531e-09 23228
64.5 2.194893788679054e-12 9.090742027664343e-09 21816
65.25 1.982127304780512e-12 8.154313406689188e-09 19472
66 1.795780088613846e-12 7.696885862649845e-09 17696
66.75 1.539688835482422e-12 6.859624198784162e-09 15588
