0.75 1.034605527159409e-15 2.028965549835661e-15 18
1.5 4.632088297330449e-15 3.299403239444503e-14 62
2.25 8.522205492207665e-15 6.322725289621545e-14 98
3 1.885263350072203e-14 2.007321463462235e-13 210
3.75 3.30208831281447e-14 5.744848366503236e-13 350
4.5 4.411320205965909e-14 9.699043988913892e-13 450
5.25 5.505525186020271e-14 1.759113735957341e-12 602
6 7.00146877482733e-14 3.369409180591596e-12 762
6.75 1.175877842919278e-13 5.480150195434183e-12 1142
7.5 1.278517128003307e-13 7.542812870738537e-12 1250
8.25 1.416014215710814e-13 9.709393234755662e-12 1458
9 1.768774985764994e-13 1.517630986348381e-11 1814
9.75 2.261825166073784e-13 1.993546639973757e-11 2178
10.5 2.453262000439625e-13 2.955163357115425e-11 2498
11.25 2.746540936953189e-13 3.325558403595619e-11 2622
12 3.267288104604643e-13 4.796787527589372e-11 3338
12.75 3.904971686355944e-13 6.151176780396046e-11 3722
13.5 4.256040643465584e-13 7.765708870943011e-11 4170
14.25 4.398085340267323e-13 8.59225616537655e-11 4358
15 5.027545116521237e-13 1.122681447568374e-10 5034
15.75 5.744366144287055e-13 1.425755503020433e-10 5714
16.5 6.092208548028527e-13 1.59901987016984e-10 5982
17.25 6.832755741959568e-13 1.955563159783757e-10 6602
18 7.018175813114787e-13 2.304853729005183e-10 7130
18.75 8.353447440825651e-13 2.775397897019199e-10 8034
19.5 8.672245679028598e-13 3.317608303876052e-10 8606
20.25 9.174010309308924e-13 3.740242235842641e-10 9066
21 1.012601837304785e-12 4.495512777322884e-10 9962
21.75 1.083068420695518e-12 4.961577670515848e-10 10550
22.5 1.14460429009961e-12 5.613263349683473e-10 11226
23.25 1.243705493025954e-12 6.606103742159555e-10 12146
24 1.290825574161276e-12 7.228739989053063e-10 12606
24.75 1.411246418142907e-12 8.563239318981246e-10 13802
25.5 1.513166093151312e-12 9.789114468778871e-10 14754
26.25 1.533741654766128e-12 1.041897759846701e-09 15194
27 1.676329103680699e-12 1.196156944163407e-09 16454
