0.75 2.586753357529487e-17 2.613795576938909e-15 0.2323632761068245 18
1.5 2.136971200976252e-16 1.998396404870018e-14 0.5830417114961868 62
2.25 3.106597546063583e-16 3.031950603866839e-14 0.4710476737791873 98
3 7.97690134417407e-16 7.927918097223189e-14 0.5763122194264423 210
3.75 1.274564697719178e-15 1.370019191975927e-13 0.5148578650912889 350
4.5 1.39355499686088e-15 1.615825733181299e-13 0.4991180016447689 450
5.25 1.965102710962386e-15 2.329969673711378e-13 0.4925730525773986 602
6 2.478021648551746e-15 3.155987480661778e-13 0.4926232488354311 762
6.75 3.984872005333481e-15 5.545724372232456e-13 0.5286290525577545 1142
7.5 4.151887099830281e-15 6.088409851200949e-13 0.5088728048864801 1250
8.25 4.797018790738485e-15 7.87116470577794e-13 0.5028732959545041 1458
9 6.511547210452616e-15 1.084958293619914e-12 0.5354864190605823 1814
9.75 7.382491108826729e-15 1.382051857411999e-12 0.5258505223623051 2178
10.5 8.129967086083342e-15 1.635007680478729e-12 0.5031558038267447 2498
11.25 8.615297618963847e-15 2.008653784172184e-12 0.5122991581524172 2622
12 1.081100695481506e-14 2.444479125551197e-12 0.514805331569067 3191
12.75 1.057889539720475e-14 2.453419305518997e-12 0.5190094984488458 3044
13.5 8.879488064898835e-15 2.396196736484286e-12 0.4981956155004522 2736
14.25 7.514153376314545e-15 2.085076282981931e-12 0.4931973153895637 2276
15 6.938337654849795e-15 2.079374043811607e-12 0.5199496136495763 2016
15.75 5.834613275847818e-15 1.813913522082258e-12 0.527805498677667 1640
16.5 3.472468358657633e-15 1.143528892387155e-12 0.4911806634382882 1056
17.25 2.372456147129333e-15 8.099553753642976e-13 0.5061023739991758 683
18 1.074375479945482e-15 4.588730633498326e-13 0.4744275228020812 350
18.75 6.850111785620375e-16 2.54441334262907e-13 0.4973080420595524 192
19.5 1.803280454416674e-16 3.848046328892859e-14 0.5012105737094333 44
20.25 5.320985508349281e-17 4.848605698020043e-14 0.4059506049389813 25


0.75 2.119676893622565e-18 5.05372800637314e-18 1.902702255072025 18
1.5 1.532476771974379e-17 1.267059380419785e-17 1.752062329992689 62
2.25 4.491674132974104e-18 8.300286233572059e-17 0.7635117825745937 98
3 2.457581297204205e-17 1.777365790796574e-16 0.9245279094401804 210
3.75 3.356315107580604e-17 3.112511991633912e-16 0.7288841344224363 350
4.5 2.492906154709354e-17 7.551542591571254e-16 0.5575094930787634 450
5.25 5.250614649008526e-17 7.716289938363283e-16 0.6215328608036671 602
6 4.110839118853846e-17 1.917404813339011e-15 0.5107346483857083 762
6.75 8.176714043926205e-17 3.29031253430156e-15 0.5852691736161193 1142
7.5 7.978212717267629e-17 4.171929331354924e-15 0.5333997525815235 1250
8.25 9.815010092456603e-17 5.594597728843447e-15 0.54147051967064 1458
9 1.376881985913203e-16 7.831255487960469e-15 0.578846394422492 1814
9.75 1.618252110766038e-16 1.093295634812825e-14 0.5687162025933329 2178
10.5 1.820149687487989e-16 1.341366987183126e-14 0.5483964942355675 2498
11.25 2.147295078200096e-16 1.551974429401445e-14 0.5911078788445947 2622
12 2.523476037970123e-16 2.130196285366788e-14 0.5741789934432302 3191
12.75 2.42870552696098e-16 2.249772593714543e-14 0.5755063379574989 3044
13.5 2.134668392207608e-16 2.208764326450563e-14 0.5623240416276303 2736
14.25 1.71076236586179e-16 2.025825063815005e-14 0.5449449974676858 2276
15 1.629388880510208e-16 2.072190235379451e-14 0.5815201213029073 2016
15.75 1.430850608019491e-16 1.741651273567622e-14 0.6078054038189855 1640
16.5 8.223104761669279e-17 1.211400161275561e-14 0.5540507918703215 1056
17.25 5.316750165608619e-17 8.851249501493933e-15 0.5584985331595503 683
18 2.756805346924594e-17 4.681251216215354e-15 0.5573268451892195 350
18.75 1.74011702320261e-17 2.255432012197769e-15 0.5982088960949623 192
19.5 2.85446180811744e-18 5.87262277380808e-16 0.4617804657819398 44
20.25 3.48306980082846e-18 1.844642675748804e-16 0.8091963171332061 25


0.75 1.647741306994151e-18 2.191398804342723e-18 2.130867425064224 18
1.5 5.909644467895524e-18 1.522800947128849e-17 1.635051835676065 62
2.25 5.199202966321181e-18 3.09960405441458e-17 0.8945573542922663 98
3 8.876941550147784e-18 1.272675532536406e-16 0.8005778361411819 210
3.75 1.617120909158858e-17 2.158633604160203e-16 0.7144414086925631 350
4.5 1.606743120579216e-17 3.631789620273217e-16 0.5827290213026332 450
5.25 2.155207450798918e-17 5.857419173403593e-16 0.5578809688657098 602
6 2.981291335413687e-17 8.286409837489231e-16 0.5616049918198278 762
6.75 4.8009146511789e-17 1.612636422329637e-15 0.5962889716672509 1142
7.5 4.503786121985558e-17 2.253923848904915e-15 0.54195697252109 1250
8.25 5.561111424680109e-17 2.896477186364149e-15 0.5465286783052634 1458
9 7.235946203426175e-17 4.488212389251856e-15 0.5710520620059157 1814
9.75 9.12883964871837e-17 5.743837852103789e-15 0.5758500329046528 2178
10.5 9.45350384791199e-17 7.750012997555138e-15 0.5372982238452695 2498
11.25 1.136519272236276e-16 8.73930447922115e-15 0.5817188759612524 2622
12 1.358968930167376e-16 1.183706358143037e-14 0.570496191231356 3191
12.75 1.280517900624503e-16 1.273636787373472e-14 0.5653850563813052 3044
13.5 1.137095671341918e-16 1.240962771057951e-14 0.5558175249244792 2736
14.25 9.536613265071648e-17 1.085677231675945e-14 0.5509235049125585 2276
15 9.159521015801601e-17 1.099185778583495e-14 0.5900715011946482 2016
15.75 7.940704910133547e-17 9.434625881221471e-15 0.6142043716266223 1640
16.5 4.743910454287269e-17 6.224610672623994e-15 0.5705923883278042 1056
17.25 2.713685350436912e-17 5.086765429671964e-15 0.5376329205214077 683
18 1.730058489520544e-17 2.195246829520227e-15 0.6030291157828396 350
