3 7.457237872758363e-12 1.459269931603221e-10 0.7663394779676702 18
6 4.897125018104015e-11 1.167739544128996e-09 0.6600866067769846 62
9 5.260727096911833e-11 4.873863417735934e-09 0.7644575363578275 98
12 1.217155657971022e-10 1.547464590392704e-08 0.6810907057149409 210
15 1.79976046997816e-10 4.577269567080132e-08 0.7545241529732736 350
18 1.158115504499289e-10 4.000511763422698e-08 0.3626775480406517 450
21 2.990361691210344e-32 5.575210575002587e-34 6.889293392161703e-24 602
24 8.622605640296588e-33 3.721693258653173e-33 1.556207404777834e-24 762
27 1.130500555407376e-32 1.38040696993063e-33 1.364283097010723e-24 1142
30 1.444186863084108e-32 1.501867095952913e-33 1.593817740394116e-24 1250
33 1.756915764994231e-32 1.853095362029314e-33 1.654620362651744e-24 1458
36 3.035162473387145e-32 3.347538870934926e-33 2.288284922157759e-24 1814
39 3.578881652122931e-32 2.512055391070301e-33 2.24825314808266e-24 2178
42 3.131220640946873e-32 6.563053879121864e-33 1.715264090041034e-24 2498
45 3.708102247703191e-32 3.505493371805606e-33 1.929000350356626e-24 2622
48 4.507908791933819e-32 1.711295146299675e-32 1.923549517023348e-24 3191
51 4.610292985405802e-32 3.94139460989831e-33 2.063407874509856e-24 3044
54 3.112400018727292e-32 3.805502739200191e-33 1.550943542175182e-24 2736
57 3.799479442795807e-32 2.633122494491158e-33 2.272410532482511e-24 2276
60 1.910113058286225e-32 1.641995335238153e-33 1.288488888876039e-24 2016
63 2.240910663229956e-32 2.3355626665956e-33 1.858716621852067e-24 1640
66 1.255394632384547e-32 1.326796793971271e-33 1.616673758712818e-24 1056
69 8.498311306662249e-33 1.0202997171828e-33 1.691045260578138e-24 683
72 3.865863486275287e-33 3.507572470666275e-34 1.50317150300443e-24 350
75 3.477098182241098e-33 2.952139248064136e-34 2.467052871376628e-24 192
78 1.086382832547764e-33 1.307282163971693e-34 3.354030798185106e-24 44
81 7.059395622120955e-34 8.385781273576354e-35 3.806913812526086e-24 25


3 2.373949132820601e-13 1.026407164419906e-11 0.5125501813971653 18
6 1.293770600035278e-12 1.127604643402244e-10 0.6494283844142892 62
9 2.165852788445079e-12 2.654746370139013e-10 0.5728186848679717 98
12 4.68705948562661e-12 9.256267482244896e-10 0.6047783809224813 210
15 9.574450299910543e-12 1.997026602867436e-09 0.5781781481048666 350
18 5.651373145649893e-12 1.923466907359729e-09 0.3087495680438541 450
21 2.88035306383043e-21 1.019805474455485e-18 9.737947992187966e-11 602
24 2.146862578711888e-21 1.096888190040237e-18 6.411277224730918e-11 762
27 2.364094673194808e-21 1.3984704704015e-18 4.459594643594284e-11 1142
30 1.14846863259193e-21 9.81642634052379e-19 2.292130901334575e-11 1250
33 5.020757083766728e-22 3.997917708915536e-19 6.951626794902857e-12 1458
36 3.474482606835793e-23 3.943416181494484e-20 4.561838010932739e-13 1814
39 2.71733546218079e-30 2.965154834298256e-27 2.519582740821591e-20 2178
42 1.071085333007671e-30 1.415373816375408e-27 9.015165814649117e-21 2498
45 3.670761832831705e-31 5.630181295990406e-28 2.993843686717219e-21 2622
48 1.201685069247601e-31 2.013629928754223e-28 7.817896972602057e-22 3191
51 2.893006029530544e-32 4.412312552670925e-29 1.645429662099739e-22 3044
54 1.52015116933944e-32 2.404674584343883e-29 9.03963412568283e-23 2736
57 1.311357896596837e-32 2.235637242476834e-29 9.140687137441493e-23 2276
60 1.157402228810459e-32 2.139846025367332e-29 8.983810016273733e-23 2016
63 9.807916507502082e-33 2.040604605485949e-29 9.494350455452981e-23 1640
66 6.571315876060365e-33 1.336159131171708e-29 9.021107011367874e-23 1056
69 4.324166674903868e-33 9.844305286756748e-30 9.338155029039533e-23 683
72 2.288045660077338e-33 5.676970056804132e-30 9.698532155775991e-23 350
75 1.408630688340753e-33 2.761852124164163e-30 8.503489722457605e-23 192
78 3.71259777928687e-34 7.543815056920195e-31 9.525388366144121e-23 44
81 1.834855211634674e-34 4.087935105814669e-31 8.353715078046888e-23 25


3 2.684350927474069e-14 3.456916120953538e-12 0.4933033362905227 18
6 1.777559030042961e-13 3.140114691891629e-11 0.5669022678434669 62
9 3.499898516154709e-13 6.157520663440889e-11 0.4701997326846897 98
12 8.90237618394105e-13 1.83671980682594e-10 0.4573376746698563 210
15 1.457143195369033e-12 4.942296026262047e-10 0.497070739519181 350
18 1.001517478163472e-12 4.057047169814773e-10 0.246802281031455 450
21 1.08780625767701e-20 4.740081568711404e-18 1.788175586962783e-09 602
24 1.657729111752995e-21 1.117819739044755e-18 2.559984076735145e-10 762
27 1.615638464035492e-21 1.124709696247373e-18 1.475911618204141e-10 1142
30 7.203530962115666e-22 6.215959162770002e-19 6.230730922766928e-11 1250
33 2.620564706718832e-22 2.246060104745668e-19 1.707629869699665e-11 1458
36 1.452886374859564e-23 1.507893942450766e-20 7.899611837497907e-13 1814
39 9.261462386124744e-30 1.156673632252425e-26 4.367161742050859e-19 2178
42 4.260542181520311e-30 6.131893100645447e-27 1.774511796225665e-19 2498
45 1.777561679648636e-30 2.633798304550037e-27 6.552772174085974e-20 2622
48 6.214912482830491e-31 9.871558416063478e-28 1.817413456499549e-20 3191
51 7.152365565689772e-32 1.265017675333829e-28 2.190125006131665e-21 3044
