57 1.9967181475842e-40 3.917925875571928e-37 7.01534109913366e-28 2276
60 6.768631015639711e-41 1.33361081946409e-37 2.478508682144037e-28 2016
63 2.362149484056108e-41 4.8319663949599e-38 1.013522636684687e-28 1640
66 8.916285600684518e-42 2.015268131998783e-38 5.990040011366561e-29 1056
69 5.474474749375766e-42 1.290882331859777e-38 5.468853751774679e-29 683
72 2.45235072491896e-42 7.474932030889082e-39 5.512623767284013e-29 350
75 1.702591566685903e-42 3.742029004981881e-39 5.025322404791157e-29 192
78 3.774350262587362e-43 9.344570440399003e-40 5.035526489397601e-29 44
81 1.644055225756751e-43 6.765941234598024e-40 5.500977378886485e-29 25


3 6.040367133237529e-13 3.891884446715296e-11 1935.221834075138 18
6 3.07888277109663e-14 8.058977760928442e-12 43.54894432623266 62
9 8.721298725975351e-14 8.394613648858023e-12 17.05884854914679 98
12 3.897098810451471e-14 7.498599490908645e-12 4.283536493054649 210
15 4.332524433445884e-14 6.607889510646496e-12 1.624634879864359 350
18 1.154302562653986e-14 5.6117443701074e-12 0.6918902558483857 450
21 2.046783938533903e-21 1.485721271310853e-18 1.017031650990388e-07 602
24 4.279175343165775e-22 1.53028893040135e-19 7.137018431771983e-09 762
27 1.936830444602853e-22 8.080173902054653e-20 2.023183432341217e-09 1142
30 6.406269369761451e-23 5.026892744700138e-20 8.767192405848691e-10 1250
33 1.853640356399643e-23 1.304343833680012e-20 1.689270305219005e-10 1458
36 1.344312693165411e-24 9.960621166693111e-22 8.921816323642034e-12 1814
39 4.296308654021741e-31 4.997044997322952e-28 3.043750808438625e-18 2178
42 1.769193621694748e-31 1.897364720765472e-28 8.986017041350088e-19 2498
45 6.01930145892483e-32 7.770094602045835e-29 3.040223530681614e-19 2622
48 1.949476717165281e-32 2.783399177873767e-29 7.914188420720016e-20 3191
51 2.223061739438712e-33 3.315161855249186e-30 8.864434718795244e-21 3044
54 2.383024436580004e-35 5.177317409667413e-32 1.321610439736575e-22 2736
57 1.350970093186502e-40 2.391724177811881e-37 6.911433609222896e-28 2276
60 4.515507538041974e-41 8.579539052241834e-38 2.543743178238065e-28 2016
63 1.588103504032489e-41 3.233487859729724e-38 1.074655392717909e-28 1640
66 6.518390952794779e-42 1.304475891732439e-38 6.260632749684226e-29 1056
69 4.011401230853135e-42 8.892378852174468e-39 6.031265047680207e-29 683
72 1.748341404106213e-42 4.764164901926142e-39 5.662406391478172e-29 350
75 9.256715007025773e-43 3.099724173853596e-39 6.074806133981147e-29 192
78 3.106769343326723e-43 5.770580952402114e-40 5.233077182256912e-29 44
81 1.339310943433493e-43 3.867970799557475e-40 5.297134717938511e-29 25


3 1.466928247718118e-13 3.117456266370448e-11 4097.947188278963 18
6 1.130987407501926e-13 2.114300391696638e-12 28.58828174217749 62
9 8.496108427813986e-14 2.308629676280296e-12 10.35501757876095 98
12 1.641878591043789e-14 6.26803574743096e-12 5.799834314247255 210
15 1.503352539320324e-14 7.310326437924988e-12 2.609239961490007 350
18 1.410835144791222e-14 1.738814208392678e-12 0.4138158859688687 450
21 1.994393880778509e-21 7.212263459079313e-19 8.313941011357247e-08 602
24 2.413010689643556e-22 1.205715914801747e-19 8.410606088758055e-09 762
27 1.080633413243123e-22 6.413193842975082e-20 2.367408634963829e-09 1142
30 4.525996565026571e-23 3.034594417860417e-20 8.372879357523469e-10 1250
33 1.043827791742885e-23 1.001128822279591e-20 1.922287190625869e-10 1458
36 7.426894066213994e-25 7.840140905948281e-22 1.028449766552362e-11 1814
39 2.794710545746694e-31 3.299142159845373e-28 3.086725373076489e-18 2178
42 1.094646338514335e-31 1.320929463719965e-28 9.445291116915694e-19 2498
45 3.671621923084625e-32 5.425684592807381e-29 3.19741260045237e-19 2622
48 1.310675824424785e-32 1.778964484370342e-29 7.818462038600535e-20 3191
51 1.388744535199388e-33 2.285126309368993e-30 9.218258762969737e-21 3044
54 1.586476581732225e-35 3.322322169901349e-32 1.30620329392628e-22 2736
57 9.109935928578881e-41 1.562298097139745e-37 6.952701893580206e-28 2276
60 3.023740402174976e-41 5.716579944284799e-38 2.596104799070789e-28 2016
63 1.114719595179512e-41 2.17325437359503e-38 1.112581683670531e-28 1640
66 4.577376627050636e-42 9.741543926833674e-39 7.069889206694739e-29 1056
69 2.795009862595013e-42 6.424235222578273e-39 6.608467062144726e-29 683
72 1.254008812192937e-42 3.355926284316725e-39 6.106071219658307e-29 350
75 8.618618505875417e-43 1.640920588131909e-39 5.485954125114916e-29 192
78 1.604603531154098e-43 6.214933960477555e-40 7.428940691483891e-29 44
81 1.136547129190602e-43 2.299415781719828e-40 5.206685895523382e-29 25


3 4.313148954079455e-14 2.349028539413395e-11 1658.48576943896 18
6 7.135606964439152e-14 1.221098271828435e-12 21.84897140343392 62
9 4.853361548592174e-14 2.475538224488434e-12 11.75187113359644 98
12 1.208033678577e-14 3.968524691083781e-12 4.383396003003245 210
15 1.995019088723248e-14 2.661907097878892e-12 1.445408625996466 350
18 8.894448563237103e-15 1.272041394060084e-12 0.4113191276628405 450
21 1.620280448011312e-21 3.671517755345244e-19 6.412147538192738e-08 602
24 1.597765291035175e-22 8.090610739328578e-20 7.961329657940783e-09 762
27 5.970211206193446e-23 5.033715008994405e-20 2.558793204706544e-09 1142
30 3.100275478212727e-23 1.933389988798298e-20 7.813031464548346e-10 1250
33 8.056508382589811e-24 5.702854094114161e-21 1.663726486034925e-10 1458
36 5.561454168680199e-25 4.590440753871862e-22 9.136186779213716e-12 1814
39 2.01912617032096e-31 2.020763725051072e-28 2.847830298899067e-18 2178
42 7.437936790317301e-32 8.611473109783409e-29 9.156672192092072e-19 2498
45 2.566600698275215e-32 3.449099347952813e-29 3.051763869139099e-19 2622
48 8.317238831725954e-33 1.239588353787629e-29 7.974961255048451e-20 3191
51 8.966994562134812e-34 1.5600060648401e-30 9.283080130620429e-21 3044
54 1.161268590697498e-35 1.993958280644198e-32 1.20337320957297e-22 2736
57 5.709738931376667e-41 1.118982194807313e-37 7.267583521465569e-28 2276
60 2.032958515076413e-41 3.842413504775642e-38 2.606673226485862e-28 2016
63 7.950265972154757e-42 1.501556938680164e-38 1.157582973216076e-28 1640
66 3.336569907480274e-42 6.602876780804362e-39 7.27279804572815e-29 1056
69 2.120463063512407e-42 4.582969040857173e-39 7.158388685604815e-29 683
72 9.674282947917154e-43 2.148811604367789e-39 6.073075742934747e-29 350
75 5.578333099353928e-43 1.467817841567323e-39 6.85276495944544e-29 192
78 1.177708815065457e-43 3.713201582316463e-40 6.881312142115756e-29 44
81 1.010190870973504e-43 1.528910702855547e-40 5.666805174332619e-29 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
12 -nan -nan -nan 210
15 -nan -nan -nan 350
18 -nan -nan -nan 450
21 -nan -nan -nan 602
24 -nan -nan -nan 762
27 -nan -nan -nan 1142
30 -nan -nan -nan 1250
33 -nan -nan -nan 1458
36 -nan -nan -nan 1814
39 -nan -nan -nan 2178
42 -nan -nan -nan 2498
45 -nan -nan -nan 2622
48 -nan -nan -nan 3191
51 -nan -nan -nan 3044
54 -nan -nan -nan 2736
57 -nan -nan -nan 2276
60 -nan -nan -nan 2016
63 -nan -nan -nan 1640
66 -nan -nan -nan 1056
69 -nan -nan -nan 683
72 -nan -nan -nan 350
75 -nan -nan -nan 192
78 -nan -nan -nan 44
81 -nan -nan -nan 25


3 -nan -nan -nan 18
6 -nan -nan -nan 62
9 -nan -nan -nan 98
