3 1.64549479158459e-13 1.881574689946018e-10 0.3332819201180351 18
6 1.871135439981634e-12 1.480540570606839e-09 0.4644412359310049 62
9 3.879115325423086e-12 4.935200709187414e-09 0.5161885017838427 98
12 1.278491237644009e-11 1.069941615157262e-08 0.482043419297171 210
15 2.253519580079075e-11 2.822765764773302e-08 0.4982769224983448 350
18 1.728311059196771e-11 1.841101864746831e-08 0.2274294724269781 450
21 3.763593418469129e-43 3.695806806618991e-40 3.138365911544464e-33 602
24 4.242983367901018e-43 4.282000409521272e-40 2.440015203793224e-33 762
27 5.204604574472735e-43 6.043521476017941e-40 1.798716063046737e-33 1142
30 6.288511564565909e-43 6.725127036638149e-40 1.887875570070017e-33 1250
33 6.874134202730353e-43 8.495547155841168e-40 1.627005603421789e-33 1458
36 1.031316875451808e-42 9.55176344330291e-40 1.734428759330921e-33 1814
39 1.231533259964405e-42 1.256301936984754e-39 1.615293123592414e-33 2178
42 1.212490642357239e-42 1.40258575411653e-39 1.281972096644175e-33 2498
45 1.313271877939899e-42 1.428340881700958e-39 1.348703803821506e-33 2622
48 1.268999072860468e-42 1.44309394686295e-39 9.770000576347715e-34 3191
51 8.215084173909951e-43 9.552347927118643e-40 6.313447039047538e-34 3044
54 6.726160986782809e-43 7.781796325491348e-40 5.432631429364674e-34 2736
57 5.733390318185474e-43 6.376849758917849e-40 5.147940848040852e-34 2276
60 4.835099366696835e-43 5.549445158867868e-40 4.753611988486738e-34 2016
63 4.069840545320897e-43 5.01505018018794e-40 4.656639458014296e-34 1640
66 2.582616793176324e-43 2.564561116264543e-40 4.220180975651018e-34 1056
69 1.282853111321187e-43 1.552119632190548e-40 3.287293634872355e-34 683
72 6.851313117811974e-44 7.185561835153367e-41 3.194478261742218e-34 350
75 4.525538596699873e-44 3.785319104406896e-41 3.876931140798695e-34 192
78 7.378731405673708e-45 9.500383222333071e-42 2.907329534243915e-34 44
81 6.656912463327205e-45 1.746537470414447e-42 3.73239578997985e-34 25


3 1.918872447371156e-14 3.492890894696301e-11 1.452293227562103 18
6 1.474552026895607e-13 8.476567073961511e-11 0.6135084136081335 62
9 6.89928695093659e-13 1.048861213746987e-10 0.5309864927174207 98
12 1.313936084059257e-12 3.836867443380569e-10 0.4981060839531873 210
15 2.268361089266054e-12 1.004571753238013e-09 0.5369232891835738 350
18 1.594000588701108e-12 7.15422124191645e-10 0.2437444518160561 450
21 3.037893982420056e-21 1.708913939112777e-18 3.452064879446975e-10 602
24 1.702590778962384e-21 1.169007545024195e-18 1.523490925550187e-10 762
27 1.061293613154588e-21 8.273313929257325e-19 6.086874981954179e-11 1142
30 4.574206864123851e-22 4.360389758406932e-19 2.465572992193063e-11 1250
33 1.335517090240341e-22 1.472995874513232e-19 6.161496965774052e-12 1458
36 1.148908837210752e-23 1.334702723235655e-20 3.983047534285794e-13 1814
39 1.048258330393885e-31 1.365439138990818e-28 2.98906360003501e-21 2178
42 3.080954925790465e-32 4.699599694350039e-29 7.886392788829572e-22 2498
45 8.939422418166399e-33 1.500293686480425e-29 2.149148690529258e-22 2622
48 2.637117932518481e-33 4.502600474597188e-30 4.847779144183263e-23 3191
